locator,location,time,Nall,Nmissed,Ncorrect,Nwrong,mergeEquivalent,mergeSuperCSubSpace,mergeTypeChefSubSpace,mergeDisjointOrOverlapping,isTrue
SuperC + Kmax,busybox-1.18.5/util-linux/volume_id/unused_lvm.c:72,1318,1,0,?,?,0,0,0,0,1
SuperC + Kmax,busybox-1.18.5/util-linux/volume_id/unused_mac.c:109,1336,1,0,?,?,0,0,0,0,1
SuperC + Kmax,busybox-1.18.5/util-linux/volume_id/unused_nvidia_raid.c:19,1400,1,0,?,?,0,0,0,0,1
FeatureCoPP + Kmax,busybox-1.18.5/archival/bbunzip.c:171,959,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/archival/bbunzip.c:384,968,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/archival/libarchive/data_extract_to_command.c:88,906,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/archival/libarchive/filter_accept_list_reassign.c:7,862,1,0,?,?,0,0,0,0,1
FeatureCoPP + Kmax,busybox-1.18.5/archival/libarchive/get_header_cpio.c:157,903,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/archival/libarchive/get_header_cpio.c:57,899,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/archival/libarchive/get_header_tar.c:260,973,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/archival/libarchive/get_header_tar_gz.c:27,881,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/archival/libarchive/seek_by_read.c:16,839,1,0,?,?,0,0,0,0,1
FeatureCoPP + Kmax,busybox-1.18.5/archival/rpm2cpio.c:27,899,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/archival/tar.c:642,1042,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/console-tools/resize.c:1,874,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/console-tools/setconsole.c:24,880,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/console-tools/setconsole.c:27,858,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/console-tools/setlogcons.c:21,872,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/coreutils/chroot.c:29,880,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/coreutils/cksum.c:62,886,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/coreutils/comm.c:83,891,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/coreutils/date.c:281,940,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/coreutils/fsync.c:8,888,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/coreutils/libcoreutils/getopt_mk_fifo_nod.c:47,876,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/coreutils/nice.c:18,883,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/coreutils/sleep.c:66,918,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/coreutils/stty.c:357,1106,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/coreutils/stty.c:7,1106,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/coreutils/sum.c:58,890,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/coreutils/sum.c:8,891,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/coreutils/sync.c:4,863,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/coreutils/tail.c:286,933,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/coreutils/test_ptr_hack.c:9,861,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/coreutils/tr.c:197,927,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/coreutils/uniq.c:85,892,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/coreutils/whoami.c:23,866,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/blkid/devname.c:138,937,1,0,?,?,0,0,0,0,1
FeatureCoPP + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/blkid/devno.c:41,914,1,0,?,?,0,0,0,0,1
FeatureCoPP + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/e2p/parse_num.c:33,872,1,0,?,?,0,0,0,0,1
FeatureCoPP + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/dirhash.c:191,961,1,0,?,?,0,0,0,0,1
FeatureCoPP + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/expanddir.c:76,874,1,0,?,?,0,0,0,0,1
FeatureCoPP + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/fileio.c:197,941,1,0,?,?,0,0,0,0,1
FeatureCoPP + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/gen_bitmap.c:35,865,1,0,?,?,0,0,0,0,1
FeatureCoPP + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/gen_bitmap.c:36,858,1,0,?,?,0,0,0,0,1
FeatureCoPP + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/inline.c:14,854,1,0,?,?,0,0,0,0,1
FeatureCoPP + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/ismounted.c:12,950,1,0,?,?,0,0,0,0,1
FeatureCoPP + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/openfs.c:128,929,1,0,?,?,0,0,0,0,1
FeatureCoPP + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/sparse.c:9,873,1,0,?,?,0,0,0,0,1
FeatureCoPP + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/swapfs.c:111,930,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/unix_io.c:628,991,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/write_bb_file.c:16,854,1,0,?,?,0,0,0,0,1
FeatureCoPP + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/fsck.c:837,1008,1,0,?,?,0,0,0,0,1
FeatureCoPP + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/uuid/gen_uuid.c:210,941,1,0,?,?,0,0,0,0,1
FeatureCoPP + Kmax,busybox-1.18.5/editors/awk.c:2237,1156,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/editors/ed.c:223,1008,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/editors/patch.c:423,983,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/init/halt.c:64,922,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/init/mesg.c:20,903,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/compare_string_array.c:82,1030,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/copy_file.c:37,1153,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/copyfd.c:61,937,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/dump.c:288,1249,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/fgets_str.c:57,916,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/find_pid_by_name.c:2,1009,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/obscure.c:138,960,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/obscure.c:20,885,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/perror_nomsg.c:21,838,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/platform.c:42,926,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/printable.c:12,887,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/progress.c:141,924,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/remove_file.c:51,885,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/run_shell.c:75,887,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/selinux_common.c:32,872,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/str_tolower.c:13,843,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/update_passwd.c:250,923,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/xregcomp.c:31,863,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libpwdgrp/pwd_grp.c:696,1012,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/loginutils/cryptpw.c:75,894,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/loginutils/login.c:61,950,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/loginutils/su.c:28,898,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/mailutils/sendmail.c:36,932,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/miscutils/beep.c:10,896,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/miscutils/chrt.c:113,897,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/miscutils/crontab.c:86,923,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/miscutils/flashcp.c:138,905,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/miscutils/inotifyd.c:138,895,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/miscutils/man.c:95,936,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/miscutils/rfkill.c:107,892,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/miscutils/taskset.c:71,887,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/miscutils/volname.c:29,882,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/miscutils/wall.c:24,883,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/modutils/modprobe-small.c:542,997,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/networking/libiproute/ip_parse_common_args.c:70,877,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/networking/libiproute/ip_parse_common_args.c:74,869,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/networking/libiproute/iptunnel.c:441,978,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/networking/nameif.c:83,932,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/networking/nbd-client.c:14,896,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/networking/udhcp/dumpleases.c:1,881,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/networking/udhcp/dumpleases.c:47,882,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/networking/wget.c:709,1023,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/procps/sysctl.c:88,923,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/procps/watch.c:30,893,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/runit/runsvdir.c:79,944,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/selinux/selinuxenabled.c:11,857,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/shell/shell_common.c:92,873,1,1,0,0,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/sysklogd/klogd.c:37,924,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/sysklogd/syslogd_and_logger.c:34,783,1,1,0,0,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/sysklogd/syslogd_and_logger.c:36,797,1,1,0,0,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/util-linux/fdformat.c:69,894,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/util-linux/fdisk_sgi.c:357,998,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/util-linux/fsck_minix.c:549,1049,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/util-linux/fsck_minix.c:865,1036,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/util-linux/hexdump.c:6,898,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/util-linux/mkfs_ext2.c:596,979,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/util-linux/mkfs_reiser.c:270,933,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/util-linux/mkswap.c:135,901,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/util-linux/more.c:76,909,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/util-linux/more.c:95,896,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/util-linux/rdev.c:17,854,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/util-linux/volume_id/linux_swap.c:2,883,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/util-linux/volume_id/unused_lvm.c:72,860,1,0,?,?,0,0,0,0,1
FeatureCoPP + Kmax,busybox-1.18.5/util-linux/volume_id/unused_mac.c:109,875,1,0,?,?,0,0,0,0,1
FeatureCoPP + Kmax,busybox-1.18.5/util-linux/volume_id/unused_nvidia_raid.c:19,860,1,0,?,?,0,0,0,0,1
Merge,busybox-1.18.5/archival/bbunzip.c:171,2534,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/archival/bbunzip.c:384,2442,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/archival/libarchive/data_extract_to_command.c:88,2441,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/archival/libarchive/filter_accept_list_reassign.c:7,2351,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/archival/libarchive/get_header_cpio.c:157,2350,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/archival/libarchive/get_header_cpio.c:57,2423,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/archival/libarchive/get_header_tar.c:260,2532,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/archival/libarchive/get_header_tar_gz.c:27,2378,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/archival/libarchive/seek_by_read.c:16,2373,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/archival/rpm2cpio.c:27,2309,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/archival/tar.c:642,2672,1,0,?,?,0,0,0,0,0
Merge,busybox-1.18.5/console-tools/resize.c:1,2460,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/console-tools/setconsole.c:24,3041,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/console-tools/setconsole.c:27,2404,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/console-tools/setlogcons.c:21,2271,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/coreutils/chroot.c:29,2312,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/coreutils/cksum.c:62,2343,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/coreutils/comm.c:83,2217,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/coreutils/date.c:281,2343,1,0,?,?,0,0,0,0,0
Merge,busybox-1.18.5/coreutils/fsync.c:8,2220,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/coreutils/libcoreutils/getopt_mk_fifo_nod.c:47,2457,1,0,?,?,0,0,0,0,0
Merge,busybox-1.18.5/coreutils/nice.c:18,2841,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/coreutils/sleep.c:66,2774,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/coreutils/stty.c:357,3138,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/coreutils/stty.c:7,2844,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/coreutils/sum.c:58,2366,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/coreutils/sum.c:8,2273,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/coreutils/sync.c:4,2337,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/coreutils/tail.c:286,2336,1,0,?,?,0,0,0,0,0
Merge,busybox-1.18.5/coreutils/test_ptr_hack.c:9,1279,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/coreutils/tr.c:197,2324,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/coreutils/uniq.c:85,2211,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/coreutils/whoami.c:23,2186,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/e2fsprogs/old_e2fsprogs/blkid/devname.c:138,1588,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/e2fsprogs/old_e2fsprogs/blkid/devno.c:41,1466,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/e2fsprogs/old_e2fsprogs/e2p/parse_num.c:33,2307,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/dirhash.c:191,1588,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/expanddir.c:76,1472,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/fileio.c:197,1617,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/gen_bitmap.c:35,1451,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/gen_bitmap.c:36,1511,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/inline.c:14,1406,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/ismounted.c:12,1799,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/openfs.c:128,1990,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/sparse.c:9,1735,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/swapfs.c:111,1544,1,0,?,?,0,0,0,0,0
Merge,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/unix_io.c:628,1778,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/write_bb_file.c:16,1492,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/e2fsprogs/old_e2fsprogs/fsck.c:837,3119,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/e2fsprogs/old_e2fsprogs/uuid/gen_uuid.c:210,1519,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/editors/awk.c:2237,3372,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/editors/ed.c:223,2465,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/editors/patch.c:423,2313,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/init/halt.c:64,2323,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/init/mesg.c:20,2414,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/libbb/compare_string_array.c:82,2243,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/libbb/copy_file.c:37,2509,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/libbb/copyfd.c:61,2344,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/libbb/dump.c:288,2967,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/libbb/fgets_str.c:57,2318,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/libbb/find_pid_by_name.c:2,2375,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/libbb/obscure.c:138,2333,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/libbb/obscure.c:20,2617,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/libbb/perror_nomsg.c:21,1578,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/libbb/platform.c:42,2547,1,0,?,?,0,0,0,1,0
Merge,busybox-1.18.5/libbb/printable.c:12,2307,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/libbb/progress.c:141,2396,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/libbb/remove_file.c:51,2219,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/libbb/run_shell.c:75,2373,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/libbb/selinux_common.c:32,2227,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/libbb/str_tolower.c:13,2209,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/libbb/update_passwd.c:250,2257,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/libbb/xregcomp.c:31,2261,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/libpwdgrp/pwd_grp.c:696,2430,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/loginutils/cryptpw.c:75,2350,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/loginutils/login.c:61,2395,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/loginutils/su.c:28,2516,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/mailutils/sendmail.c:36,2239,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/miscutils/beep.c:10,2369,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/miscutils/chrt.c:113,2394,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/miscutils/crontab.c:86,2873,1,0,?,?,0,0,0,0,0
Merge,busybox-1.18.5/miscutils/flashcp.c:138,2592,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/miscutils/inotifyd.c:138,2299,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/miscutils/man.c:95,2566,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/miscutils/rfkill.c:107,2291,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/miscutils/taskset.c:71,2268,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/miscutils/volname.c:29,2433,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/miscutils/wall.c:24,2421,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/modutils/modprobe-small.c:542,2864,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/networking/libiproute/ip_parse_common_args.c:70,2382,1,0,?,?,0,1,0,0,0
Merge,busybox-1.18.5/networking/libiproute/ip_parse_common_args.c:74,2473,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/networking/libiproute/iptunnel.c:441,2562,1,0,?,?,0,1,0,0,0
Merge,busybox-1.18.5/networking/nameif.c:83,2299,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/networking/nbd-client.c:14,2241,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/networking/udhcp/dumpleases.c:1,2402,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/networking/udhcp/dumpleases.c:47,2470,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/networking/wget.c:709,2421,1,0,?,?,0,0,0,0,0
Merge,busybox-1.18.5/procps/sysctl.c:88,2351,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/procps/watch.c:30,2278,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/runit/runsvdir.c:79,2313,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/selinux/selinuxenabled.c:11,2280,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/shell/shell_common.c:92,2415,1,1,0,0,0,0,0,0,0
Merge,busybox-1.18.5/sysklogd/klogd.c:37,2517,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/sysklogd/syslogd_and_logger.c:34,2683,1,1,0,0,0,0,0,0,0
Merge,busybox-1.18.5/sysklogd/syslogd_and_logger.c:36,2755,1,1,0,0,0,0,0,0,0
Merge,busybox-1.18.5/util-linux/fdformat.c:69,2308,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/util-linux/fdisk_sgi.c:357,1727,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/util-linux/fsck_minix.c:549,2656,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/util-linux/fsck_minix.c:865,2554,1,0,?,?,0,0,0,0,0
Merge,busybox-1.18.5/util-linux/hexdump.c:6,2310,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/util-linux/mkfs_ext2.c:596,2523,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/util-linux/mkfs_reiser.c:270,2489,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/util-linux/mkswap.c:135,2379,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/util-linux/more.c:76,2417,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/util-linux/more.c:95,2348,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/util-linux/rdev.c:17,2410,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/util-linux/volume_id/linux_swap.c:2,2345,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/util-linux/volume_id/unused_lvm.c:72,2349,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/util-linux/volume_id/unused_mac.c:109,2459,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/util-linux/volume_id/unused_nvidia_raid.c:19,2404,1,0,?,?,1,0,0,0,1
TypeChef (legacy) + Kmax,busybox-1.18.5/archival/bbunzip.c:171,5387,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/archival/bbunzip.c:384,5272,1,1,0,0,0,0,0,0,0
