locator,location,time,Nall,Nmissed,Ncorrect,Nwrong,mergeEquivalent,mergeSuperCSubSpace,mergeTypeChefSubSpace,mergeDisjointOrOverlapping,isTrue
Merge,busybox-1.18.5/coreutils/tr.c:197,6563,1,0,?,?,0,1,0,0,0
Merge,busybox-1.18.5/coreutils/uniq.c:85,12981,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/coreutils/whoami.c:23,13210,1,0,?,?,0,1,0,0,0
Merge,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/swapfs.c:111,2408,1,0,?,?,0,0,0,0,0
Merge,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/unix_io.c:628,2719,1,0,?,?,0,0,0,0,0
Merge,busybox-1.18.5/editors/awk.c:2237,6070,1,0,?,?,0,0,0,0,0
Merge,busybox-1.18.5/editors/ed.c:223,7683,1,0,?,?,0,1,0,0,0
Merge,busybox-1.18.5/editors/patch.c:423,6856,1,0,?,?,0,1,0,0,0
Merge,busybox-1.18.5/init/halt.c:64,6449,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/init/mesg.c:20,13029,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/libbb/compare_string_array.c:82,12982,1,0,?,?,0,1,0,0,1
Merge,busybox-1.18.5/libbb/copy_file.c:37,6614,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/libbb/copyfd.c:61,13393,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/libbb/dump.c:288,7078,1,0,?,?,0,1,0,0,1
Merge,busybox-1.18.5/libbb/fgets_str.c:57,13874,1,0,?,?,0,1,0,0,1
Merge,busybox-1.18.5/libbb/find_pid_by_name.c:2,13075,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/libbb/obscure.c:138,6286,1,0,?,?,0,1,0,0,1
Merge,busybox-1.18.5/libbb/obscure.c:20,6305,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/libbb/perror_nomsg.c:21,2992,1,0,?,?,0,1,0,0,1
Merge,busybox-1.18.5/libbb/platform.c:42,15817,1,0,?,?,0,1,0,0,0
Merge,busybox-1.18.5/libbb/printable.c:12,13597,1,0,?,?,0,0,0,1,0
Merge,busybox-1.18.5/libbb/progress.c:141,24200,1,0,?,?,0,1,0,0,1
Merge,busybox-1.18.5/libbb/remove_file.c:51,13402,1,0,?,?,0,1,0,0,1
Merge,busybox-1.18.5/libbb/run_shell.c:75,16029,1,0,?,?,0,1,0,0,1
Merge,busybox-1.18.5/libbb/selinux_common.c:32,6372,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/libbb/str_tolower.c:13,13099,1,0,?,?,0,1,0,0,1
Merge,busybox-1.18.5/libbb/update_passwd.c:250,15810,1,0,?,?,0,1,0,0,0
Merge,busybox-1.18.5/libbb/xregcomp.c:31,14235,1,0,?,?,0,0,0,0,0
Merge,busybox-1.18.5/libpwdgrp/pwd_grp.c:696,8160,1,0,?,?,0,1,0,0,0
Merge,busybox-1.18.5/loginutils/cryptpw.c:75,13693,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/loginutils/login.c:61,7214,1,0,?,?,0,1,0,0,0
Merge,busybox-1.18.5/loginutils/su.c:28,6104,1,0,?,?,0,1,0,0,0
Merge,busybox-1.18.5/mailutils/sendmail.c:36,6426,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/miscutils/beep.c:10,6251,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/miscutils/chrt.c:113,6086,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/miscutils/crontab.c:86,6463,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/miscutils/flashcp.c:138,6406,1,0,?,?,0,1,0,0,0
Merge,busybox-1.18.5/miscutils/inotifyd.c:138,6284,1,0,?,?,0,1,0,0,0
Merge,busybox-1.18.5/miscutils/man.c:95,6414,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/miscutils/rfkill.c:107,6234,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/miscutils/taskset.c:71,12496,1,0,?,?,0,0,0,0,0
Merge,busybox-1.18.5/miscutils/volname.c:29,13088,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/miscutils/wall.c:24,6040,1,0,?,?,0,1,0,0,0
Merge,busybox-1.18.5/modutils/modprobe-small.c:542,7290,1,0,?,?,0,1,0,0,0
Merge,busybox-1.18.5/networking/libiproute/ip_parse_common_args.c:70,23724,1,0,?,?,0,1,0,0,0
Merge,busybox-1.18.5/networking/libiproute/ip_parse_common_args.c:74,22938,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/networking/libiproute/iptunnel.c:441,105589,1,0,?,?,0,1,0,0,0
Merge,busybox-1.18.5/networking/nameif.c:83,6479,1,0,?,?,0,1,0,0,0
Merge,busybox-1.18.5/networking/nbd-client.c:14,6267,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/networking/udhcp/dumpleases.c:1,18499,1,0,?,?,0,0,0,0,0
Merge,busybox-1.18.5/networking/udhcp/dumpleases.c:47,17832,1,0,?,?,0,0,0,0,0
Merge,busybox-1.18.5/networking/wget.c:709,7570,1,0,?,?,0,0,1,0,0
Merge,busybox-1.18.5/procps/sysctl.c:88,6162,1,0,?,?,0,1,0,0,0
Merge,busybox-1.18.5/procps/watch.c:30,13085,1,0,?,?,0,1,0,0,0
Merge,busybox-1.18.5/runit/runsvdir.c:79,5352,1,0,?,?,0,0,0,0,0
Merge,busybox-1.18.5/selinux/selinuxenabled.c:11,12729,1,0,?,?,0,0,0,1,0
Merge,busybox-1.18.5/shell/shell_common.c:92,12290,1,1,0,0,0,0,0,0,0
Merge,busybox-1.18.5/sysklogd/klogd.c:37,15519,1,0,?,?,0,1,0,0,0
Merge,busybox-1.18.5/sysklogd/syslogd_and_logger.c:34,6001,1,1,0,0,0,0,0,0,0
Merge,busybox-1.18.5/sysklogd/syslogd_and_logger.c:36,5955,1,1,0,0,0,0,0,0,0
Merge,busybox-1.18.5/util-linux/fdformat.c:69,5425,1,0,?,?,0,0,0,0,0
Merge,busybox-1.18.5/util-linux/fdisk_sgi.c:357,1859,1,0,?,?,0,0,0,0,0
Merge,busybox-1.18.5/util-linux/fsck_minix.c:549,8142,1,0,?,?,0,1,0,0,0
Merge,busybox-1.18.5/util-linux/fsck_minix.c:865,7973,1,0,?,?,0,1,0,0,0
Merge,busybox-1.18.5/util-linux/hexdump.c:6,6029,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/util-linux/mkfs_ext2.c:596,7491,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/util-linux/mkfs_reiser.c:270,6774,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/util-linux/mkswap.c:135,6029,1,0,?,?,0,1,0,0,0
Merge,busybox-1.18.5/util-linux/more.c:76,6089,1,0,?,?,0,1,0,0,0
Merge,busybox-1.18.5/util-linux/more.c:95,6048,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/util-linux/rdev.c:17,12156,1,0,?,?,0,1,0,0,0
Merge,busybox-1.18.5/util-linux/volume_id/linux_swap.c:2,6094,1,0,?,?,1,0,0,0,0
